lastSaleTime,MSFT,AAPL,AMZN,GOOGL,BABA,FB,BRK.A,JNJ,WMT,V,PG,JPM,TSM,MA,INTC,VZ,UNH,T,MRK,HD,NVS,KO,PFE,BAC,PEP,DIS,XOM,CSCO,TM,CHL,NFLX,ORCL,CMCSA,NVDA,ADBE,CVX,ABT,RDS.A,LLY,COST,BMY,SAP,NKE,AMGN,CRM,MCD,MDT,AZN,PM,TMO
1586270085.845694,165.255,266.56,2018.0,1195.24,199.135,168.81,284600,138.89,125.045,174.425,118.735,91.49,50.475,271.22,59.115,56.675,255.07,30.45,79.83,198.46,84.98,47.95,34.19,22.085,133.39,102.875,42.495,41.555,123.425,40.305,372.34,51.61,37.3,266.49,313.94,83.94,83.56,38.095,142.255,307.655,57.61,112.19,85.615,212.52,146.27,178.885,96.375,43.27,75.795,305.285
1586270146.050981,165.045,266.32,2014.99,1195.24,198.965,168.675,281400,139.17,124.94,174.245,118.695,91.375,50.47,271.31,59.075,56.715,255.23,30.42,79.81,198.22,84.96,47.98,34.18,22.08,133.5,102.565,42.53,41.525,123.425,40.305,372.07,51.565,37.235,266.54,313.84,83.89,83.5,38.065,142.23,307.655,57.55,112.19,85.83,212.405,145.88,179.11,96.11,43.27,75.87,305.63
1586270206.275121,164.95,266.42,2014.12,1192.39,198.945,168.32,281400,139.31,124.88,174.65,118.7,91.48,50.49,271.22,59.06,56.71,254.89,30.42,79.87,198.42,84.9,47.925,34.18,22.105,133.42,102.18,42.58,41.54,123.425,40.305,371.095,51.62,37.17,266.69,313.14,84.19,83.51,38.125,142.11,307.41,57.41,112.19,85.82,212.405,145.91,179.01,96.195,43.27,75.915,305.605
1586270266.478556,164.59,265.8,2011.95,1191.21,198.75,168.14,281400,139.4,124.865,174.23,118.545,91.305,50.39,271.205,59.08,56.63,255.38,30.415,79.79,198.135,84.87,47.98,34.22,22.085,133.41,102.29,42.445,41.56,123.425,40.31,370.795,51.575,37.195,266.69,312.48,84.0,83.51,38.095,142.11,307.145,57.37,112.19,86.02,212.405,146.0,178.49,96.57,43.25,75.905,306.045
1586270326.689403,164.66,265.7,2014.47,1190.95,198.61,167.895,281400,139.4,124.865,174.23,118.76,91.165,50.45,272.085,59.24,56.705,255.21,30.4,79.86,197.88,84.955,48.06,34.2,22.105,133.365,102.09,42.56,41.555,123.425,40.31,370.34,51.585,37.17,266.98,312.48,84.03,83.5,38.105,142.14,307.58,57.46,112.19,85.99,212.405,146.0,178.465,96.42,43.25,75.89,307.61
1586270386.897148,164.99,265.44,2014.47,1192.57,198.67,168.02,281400,139.595,124.89,174.51,118.715,91.29,50.405,272.655,59.28,56.715,254.805,30.385,79.895,198.08,84.96,48.065,34.19,22.105,133.42,101.995,42.695,41.575,123.425,40.31,370.37,51.55,37.15,266.98,312.68,84.04,83.49,38.105,142.14,307.42,57.325,112.47,86.13,212.13,145.95,178.78,96.32,43.25,76.01,306.76
1586270447.10271,164.705,265.34,2011.08,1190.695,198.68,167.79,281400,139.66,124.89,174.34,118.83,91.23,50.4,272.57,59.14,56.695,254.805,30.375,79.775,197.82,84.975,48.08,34.19,22.06,133.49,101.94,42.605,41.53,123.425,40.31,370.23,51.55,37.105,266.17,313.0,83.945,83.37,38.055,142.01,307.4,57.28,112.47,86.125,211.645,145.8,178.78,96.305,43.25,76.035,306.33
1586270507.308263,164.4,264.86,2007.63,1189.985,198.58,167.715,281400,139.63,124.89,173.81,118.87,91.02,50.24,271.71,59.135,56.7,254.03,30.365,79.81,197.82,85.01,48.04,34.17,22.035,133.48,101.76,42.475,41.44,123.425,40.275,370.0,51.57,37.08,265.42,313.0,83.67,83.46,38.045,142.0,307.47,57.21,112.47,86.135,211.33,145.8,178.78,96.145,43.22,75.915,306.165
1586270567.465995,165.005,265.37,2009.0,1190.9,198.5,167.855,281400,139.745,125.02,173.96,119.025,91.43,50.345,272.44,59.255,56.82,254.79,30.425,79.92,197.59,85.01,48.14,34.28,22.15,133.805,101.67,42.665,41.585,123.425,40.275,370.785,51.66,37.2,265.42,313.91,83.77,83.54,38.055,142.245,308.49,57.31,112.47,86.165,211.87,145.86,177.86,96.25,43.24,76.02,306.61
1586270627.691378,164.84,264.99,2010.855,1189.0,198.34,167.485,281400,139.8,125.02,173.63,118.99,91.355,50.43,272.17,59.31,56.855,254.93,30.435,79.935,197.1,85.07,48.17,34.29,22.145,133.91,101.58,42.56,41.58,123.425,40.275,370.785,51.64,37.255,265.42,313.79,83.895,83.59,38.08,142.11,308.735,57.375,112.47,86.295,211.87,145.855,178.51,96.33,43.24,76.13,307.255
1586270687.892016,164.53,264.42,2007.63,1187.145,198.12,167.175,281400,139.97,124.95,172.89,119.04,91.215,50.34,270.34,59.2,56.785,254.365,30.37,79.91,196.625,84.96,48.13,34.25,22.065,133.845,101.37,42.485,41.515,123.425,40.27,370.61,51.505,37.115,265.42,312.805,83.64,83.58,37.91,142.11,308.16,57.205,112.47,86.255,211.01,145.71,178.51,96.35,43.13,76.13,306.47
1586270748.095152,164.84,264.64,2007.63,1185.07,198.14,167.22,281400,140.07,124.95,173.03,119.015,91.42,50.37,270.57,59.255,56.875,254.53,30.43,80.02,197.1,85.08,48.15,34.29,22.095,133.655,101.215,42.605,41.585,123.425,40.275,370.68,51.665,37.155,265.42,312.39,83.765,83.63,37.95,142.37,308.16,57.35,112.47,86.23,211.56,145.75,177.91,96.405,43.17,76.155,305.59
1586270808.299619,164.59,264.735,2004.34,1181.995,198.02,167.04,281400,139.975,124.95,172.995,118.955,91.295,50.37,269.53,59.255,56.82,254.37,30.405,80.03,197.0,84.96,48.095,34.24,22.08,133.33,101.435,42.57,41.5,123.425,40.275,370.68,51.68,37.11,265.42,312.135,83.82,83.67,38.02,142.41,308.49,57.36,112.47,85.735,211.56,145.39,177.785,96.47,43.11,76.06,305.29
1586270868.942765,164.73,264.28,2004.34,1181.365,198.05,166.84,281400,139.83,124.99,172.265,119.14,91.185,50.37,268.56,59.33,56.915,253.77,30.41,80.2,196.31,85.05,48.18,34.25,22.035,133.33,101.16,42.565,41.54,123.425,40.205,370.68,51.67,37.1,264.67,312.07,83.99,83.72,37.94,142.52,307.98,57.385,112.47,85.535,210.92,145.22,176.83,96.72,43.14,76.16,306.2
1586270929.144674,164.485,263.49,2004.34,1178.565,197.83,166.6,281400,140.155,125.225,171.56,119.19,90.74,50.36,267.085,59.195,56.895,253.73,30.3,80.285,196.31,84.89,48.125,34.27,21.895,133.54,100.97,42.38,41.44,123.425,40.2,370.68,51.66,37.02,263.03,311.71,83.99,83.75,37.785,142.58,307.98,57.33,112.47,85.54,210.92,145.03,176.55,96.39,43.15,76.045,306.2
1586270989.340006,164.11,263.23,2002.06,1178.78,197.715,166.59,281400,140.18,125.225,170.51,119.46,90.665,50.21,266.72,59.15,56.785,253.43,30.275,80.26,195.99,84.87,48.025,34.27,21.885,133.36,100.575,42.32,41.425,123.425,40.2,370.68,51.67,36.995,262.69,310.335,83.445,83.66,37.68,142.58,308.18,57.22,112.47,85.33,210.985,144.87,175.75,96.35,43.15,75.96,305.02
1586271049.543807,164.135,263.075,2000.2,1178.695,197.17,166.64,281400,140.49,125.225,170.63,119.47,90.665,50.19,266.08,59.03,56.78,253.63,30.26,80.215,195.59,84.87,47.92,34.245,21.945,133.08,100.68,42.17,41.39,123.04,40.2,370.68,51.67,36.925,261.96,310.34,83.56,83.65,37.575,142.58,308.48,57.21,111.75,85.1,210.72,145.04,175.96,96.31,43.19,75.91,304.75
1586271109.7768,164.48,263.76,2000.2,1178.94,197.22,166.58,281400,140.49,125.225,170.6,119.635,90.865,50.19,266.21,58.995,56.76,253.53,30.265,80.19,195.7,84.96,47.92,34.24,21.97,133.17,100.68,42.23,41.385,123.04,40.145,370.62,51.56,36.915,261.96,310.03,83.51,83.65,37.545,142.84,308.49,57.355,111.75,85.01,210.755,145.04,176.13,96.41,43.32,75.91,305.01
1586271169.966689,164.62,263.84,2002.83,1178.55,197.16,166.43,281400,140.35,125.41,170.69,119.775,90.705,50.18,266.205,58.93,56.705,253.24,30.255,80.21,195.94,85.03,47.915,34.205,21.945,133.14,101.06,42.15,41.32,123.04,40.145,370.42,51.62,36.88,262.89,309.82,82.825,83.73,37.545,142.735,308.6,57.4,111.855,85.03,210.785,144.985,176.325,96.485,43.3,75.83,304.665
1586271230.170123,164.52,263.65,1998.06,1180.4,197.17,166.19,281400,140.235,125.505,170.16,119.765,90.78,50.18,265.78,58.74,56.62,252.43,30.175,80.14,195.51,84.96,47.745,34.18,21.905,132.88,101.515,42.105,41.235,123.04,40.16,370.545,51.61,36.835,261.895,310.04,82.83,83.69,37.43,142.705,308.795,57.34,111.56,85.2,210.735,144.91,175.92,96.44,43.23,75.65,304.58
1586271290.3845,164.7,263.48,1999.84,1180.7,197.15,166.19,281400,140.21,125.69,170.145,119.77,90.47,50.04,265.61,58.74,56.615,253.645,30.18,80.06,195.215,84.94,47.71,34.17,21.91,132.82,101.67,41.96,41.28,123.04,40.16,370.09,51.625,36.955,261.94,309.13,82.52,83.665,37.4,142.8,309.13,57.29,111.56,84.91,210.975,145.03,175.59,96.21,43.27,75.635,303.755
1586271350.588434,164.965,263.7,2003.4,1184.04,197.67,166.745,281400,140.24,125.69,170.4,119.74,90.595,50.175,265.83,58.83,56.725,253.93,30.255,80.04,194.83,84.92,47.79,34.17,21.925,133.065,102.11,41.96,41.265,123.04,40.16,371.64,51.65,36.945,262.8,309.075,82.48,83.63,37.4,142.745,309.415,57.455,111.56,84.86,211.27,145.0,175.76,96.12,43.27,75.745,304.27
1586271410.797861,165.19,264.085,2006.96,1186.095,197.96,167.07,281400,140.32,125.755,170.62,119.6,90.79,50.235,265.49,58.89,56.705,254.1,30.23,80.165,195.16,85.04,47.73,34.23,21.955,132.99,102.35,42.03,41.205,123.04,40.16,372.605,51.675,37.005,263.23,308.83,83.0,83.695,37.44,142.88,309.51,57.45,111.81,84.86,211.24,145.315,176.085,95.99,43.31,75.755,304.5
1586271470.96122,165.28,264.145,2007.9,1185.41,197.98,167.065,281400,140.43,125.755,170.5,119.6,90.76,50.26,266.025,58.9,56.69,254.355,30.24,80.18,194.98,85.12,47.81,34.22,21.995,132.905,102.235,42.1,41.22,123.04,40.205,372.385,51.695,36.985,263.555,308.395,83.19,83.74,37.665,142.81,309.14,57.39,111.81,85.565,211.24,145.365,176.84,95.845,43.31,75.59,304.315
1586271531.185011,165.73,264.31,2009.43,1188.085,198.11,167.36,281400,140.305,125.89,171.66,119.65,90.855,50.285,267.4,59.04,56.745,254.17,30.27,80.095,195.295,85.04,47.84,34.18,22.015,133.095,102.88,42.16,41.225,123.04,40.205,372.64,51.68,37.07,263.645,308.355,83.35,83.72,37.735,142.82,309.045,57.425,111.81,85.53,211.07,145.72,177.01,95.765,43.28,75.54,303.38
1586271591.413534,165.605,264.27,2009.86,1188.11,198.14,167.04,281400,140.145,125.65,171.38,119.595,90.975,50.35,267.675,58.91,56.725,253.84,30.21,79.945,195.07,84.92,47.795,34.11,21.99,132.715,102.71,42.205,41.18,123.04,40.215,372.64,51.64,37.005,263.62,308.23,83.37,83.73,37.755,142.495,307.62,57.385,111.81,85.5,211.07,145.76,177.09,95.53,43.28,75.78,303.41
1586271651.637342,165.66,264.31,2009.86,1188.72,198.14,167.06,281400,139.795,125.56,171.515,119.5,90.95,50.345,267.51,58.98,56.735,253.91,30.23,79.925,195.4,84.91,47.78,34.095,22.065,132.51,102.77,42.355,41.155,123.04,40.215,372.725,51.59,37.03,263.885,308.28,83.44,83.475,37.755,142.495,307.3,57.26,111.81,85.315,211.07,146.07,176.895,95.345,43.28,75.785,303.545
1586271711.927785,165.29,264.11,2009.86,1187.43,198.3,167.035,281400,139.63,125.61,171.49,119.46,90.95,50.36,267.49,58.93,56.785,253.91,30.245,79.835,195.4,84.83,47.745,34.06,22.035,132.375,102.64,42.27,41.075,123.04,40.2,373.1,51.57,36.935,263.885,308.16,83.195,83.37,37.81,142.275,307.435,57.17,111.81,84.915,209.74,146.085,176.97,95.33,43.28,75.73,303.71
1586271772.152312,165.19,263.91,2004.1,1187.89,198.3,166.99,281400,139.54,125.61,171.835,119.215,91.09,50.31,267.49,58.93,56.795,253.49,30.225,79.725,195.29,84.74,47.7,34.01,22.05,132.145,102.48,42.315,41.095,122.935,40.2,372.76,51.49,36.98,263.43,307.82,83.295,83.37,37.81,142.18,307.03,57.21,111.81,85.04,209.74,145.72,176.62,95.355,43.28,75.665,304.015
1586271832.376925,164.75,263.76,2003.005,1188.07,198.29,167.0,281400,139.42,125.61,171.465,118.915,91.155,50.27,267.145,58.81,56.71,253.475,30.2,79.715,195.78,84.74,47.645,33.915,22.065,131.87,102.58,42.305,41.025,122.92,40.2,372.8,51.455,36.955,263.285,307.76,83.47,83.28,37.83,142.12,306.1,57.115,111.81,84.95,209.575,145.895,176.62,95.46,43.28,75.59,304.225
1586271892.592199,164.91,263.88,2002.97,1187.68,198.49,167.015,281400,139.05,124.97,171.93,118.92,91.34,50.295,267.205,58.78,56.655,252.73,30.2,79.48,195.84,84.64,47.61,33.91,22.095,131.96,102.47,42.305,41.015,122.91,40.2,372.04,51.43,36.945,263.315,308.29,83.43,83.08,37.795,141.81,306.23,57.11,111.81,84.97,208.98,145.75,177.12,95.705,43.28,75.63,305.175
1586271952.814248,165.065,264.08,2005.495,1190.94,198.585,167.395,281400,139.455,124.865,172.06,118.735,91.49,50.275,267.78,58.91,56.725,252.73,30.235,79.55,195.84,84.74,47.61,34.01,22.15,131.8,102.94,42.42,40.995,123.235,40.2,372.1,51.53,37.04,263.725,309.28,83.76,83.13,37.975,142.13,306.16,57.115,112.09,85.16,208.98,146.15,177.69,95.86,43.28,75.605,304.95
1586272013.03817,165.065,264.155,2005.495,1190.22,198.92,167.135,281400,139.44,125.13,172.135,118.87,91.71,50.275,268.1,58.87,56.81,252.73,30.285,79.63,197.04,84.74,47.76,34.0,22.2,132.105,102.89,42.46,41.07,123.15,40.2,371.62,51.53,36.985,263.725,308.48,83.75,83.2,38.035,142.115,305.69,57.08,112.09,85.22,208.98,146.0,178.24,95.86,43.28,75.685,304.585
1586272073.256116,164.955,264.39,2003.8,1191.23,198.66,167.3,281400,139.32,124.99,172.015,118.68,91.92,50.31,268.615,58.855,56.855,252.73,30.35,79.625,197.43,84.665,47.76,33.98,22.225,132.075,102.98,42.495,41.055,123.15,40.2,371.62,51.47,37.025,263.725,307.85,84.0,83.19,38.08,142.38,305.69,57.1,112.09,85.45,208.98,145.85,178.79,95.815,43.28,75.81,304.61
1586272133.503237,165.1,264.695,2006.76,1193.66,198.995,167.395,281400,139.62,125.38,172.19,118.965,92.06,50.375,269.06,59.005,56.88,254.165,30.41,79.775,197.72,84.71,47.8,34.035,22.215,132.35,102.905,42.52,41.105,123.15,40.2,371.66,51.5,37.09,264.325,308.51,84.01,83.27,38.11,142.525,305.86,57.09,112.09,85.435,208.98,146.37,178.69,95.88,43.07,75.905,304.7
1586272193.706388,165.0,264.74,2007.19,1191.08,199.395,167.085,281400,139.74,125.565,172.1,119.195,91.9,50.435,268.615,59.01,56.895,254.35,30.405,79.865,197.72,84.765,47.8,34.12,22.225,132.485,102.88,42.43,41.19,123.15,40.2,371.83,51.52,37.09,264.325,307.86,83.82,83.27,38.065,142.82,306.83,57.245,112.09,85.54,208.98,146.18,178.545,96.04,43.07,76.01,304.47
1586272253.91236,165.125,264.68,2007.815,1191.08,199.18,167.465,281400,139.84,125.61,172.505,119.23,92.17,50.5,269.03,59.11,56.915,254.54,30.42,79.82,197.72,84.8,47.885,34.175,22.255,132.565,103.02,42.47,41.28,123.15,40.2,371.83,51.53,37.075,264.54,307.425,83.995,83.51,38.135,142.68,307.07,57.26,112.27,85.62,209.685,146.2,178.92,96.29,43.07,76.055,305.04
1586272314.148731,164.855,264.51,2008.14,1191.08,198.87,167.34,281400,139.72,125.61,172.155,119.235,91.985,50.5,268.32,59.005,56.825,254.14,30.39,79.765,197.95,84.755,47.74,34.12,22.225,132.49,102.815,42.4,41.26,123.15,40.215,372.125,51.52,37.045,264.36,306.985,84.02,83.62,38.065,142.38,307.325,57.25,112.27,85.37,209.685,146.01,179.195,96.075,43.07,76.02,303.94
1586272374.356445,164.79,264.87,2010.135,1192.77,198.87,167.24,281400,139.66,125.58,172.3,119.07,92.01,50.5,268.64,59.14,56.76,254.075,30.4,79.72,197.95,84.85,47.655,34.17,22.23,132.395,103.01,42.46,41.3,123.505,40.185,372.54,51.565,37.05,264.36,307.02,83.98,83.55,38.215,142.55,306.93,57.305,112.21,85.445,209.685,146.06,179.1,96.19,43.07,75.93,303.825
1586272434.686822,164.63,264.59,2010.135,1190.845,198.91,167.355,281400,139.755,124.925,172.14,119.09,91.91,50.5,268.21,59.055,56.785,254.185,30.41,79.69,197.7,84.78,47.65,34.155,22.215,132.625,102.87,42.35,41.235,123.505,40.185,372.11,51.61,37.1,264.645,306.48,84.05,83.55,38.22,142.52,306.65,57.39,112.21,85.32,210.01,145.865,179.0,96.105,43.07,76.09,304.245
1586272494.8895,164.94,264.66,2010.03,1191.83,198.92,167.74,281400,139.73,125.08,172.255,119.0,92.03,50.535,268.66,59.065,56.805,254.375,30.415,79.77,197.7,84.9,47.675,34.17,22.255,132.625,102.66,42.435,41.325,123.505,40.185,371.85,51.64,37.085,264.48,307.095,84.05,83.91,38.31,142.82,306.46,57.245,112.275,85.33,210.175,145.87,179.0,96.08,43.07,76.105,303.975
1586272555.094549,165.275,265.32,2010.5,1193.935,198.93,168.18,281400,140.04,125.27,172.59,119.265,92.305,50.535,269.14,59.25,56.875,254.77,30.475,79.96,197.7,84.9,47.85,34.19,22.36,132.885,103.14,42.62,41.42,123.505,40.185,372.8,51.73,37.265,265.67,307.48,84.54,84.15,38.36,142.86,307.335,57.435,112.38,85.54,210.48,146.68,179.75,96.23,43.07,76.39,305.38
1586272615.310655,165.345,265.11,2009.085,1194.45,199.23,168.045,281400,140.02,125.41,172.74,119.475,92.41,50.535,269.58,59.27,56.925,254.45,30.47,79.99,198.33,85.1,47.885,34.19,22.345,133.1,103.045,42.55,41.475,123.505,40.185,373.46,51.73,37.2,265.745,307.43,84.465,84.15,38.325,142.85,307.335,57.395,112.435,85.485,211.69,146.81,179.11,96.275,43.07,76.33,305.38
1586272675.517989,165.57,265.025,2008.6,1192.85,199.215,168.04,281400,140.35,125.41,172.85,119.64,92.34,50.61,269.5,59.36,57.015,254.11,30.47,80.105,198.06,85.14,47.92,34.22,22.34,133.19,102.79,42.57,41.535,123.505,40.215,373.46,51.75,37.2,265.745,308.09,84.48,84.18,38.285,142.83,307.95,57.405,112.64,85.45,211.69,146.81,178.21,96.14,43.07,76.335,304.865
1586272735.839897,165.635,265.02,2008.6,1193.0,199.355,168.005,281400,140.35,125.41,173.09,119.62,92.33,50.63,269.39,59.385,57.035,253.79,30.46,80.125,197.96,85.07,47.88,34.21,22.335,133.33,102.79,42.515,41.515,123.69,40.215,373.59,51.755,37.2,265.58,308.71,84.52,84.18,38.265,142.765,307.52,57.365,112.64,85.365,211.69,147.37,178.04,96.145,43.16,76.25,304.99
1586272796.169571,165.695,265.055,2008.6,1191.315,199.47,167.95,281400,140.315,125.51,172.84,119.5,92.22,50.63,269.205,59.405,57.03,254.295,30.46,80.12,197.96,85.07,47.89,34.19,22.345,133.24,102.72,42.52,41.555,123.66,40.205,373.59,51.755,37.225,265.62,308.86,84.37,84.21,38.255,142.88,307.83,57.255,112.64,85.28,211.815,147.165,177.53,96.145,43.17,76.2,304.805
1586272856.361976,165.615,264.89,2008.6,1187.89,199.36,167.69,281400,140.445,125.59,172.64,119.5,92.06,50.6,268.5,59.325,57.065,254.15,30.435,80.205,196.94,84.96,47.825,34.23,22.27,133.395,102.515,42.445,41.505,123.66,40.195,373.15,51.705,37.195,264.93,308.14,84.37,84.1,38.205,142.9,307.83,57.28,112.64,85.17,212.075,146.905,176.79,95.95,43.22,76.18,304.935
1586272916.559211,165.835,264.655,2009.71,1188.545,199.29,168.1,281400,140.57,125.59,172.63,119.79,92.06,50.58,268.5,59.315,57.045,254.155,30.455,80.225,196.79,84.97,47.85,34.225,22.24,133.34,102.52,42.44,41.55,123.66,40.155,373.34,51.705,37.195,264.53,308.59,84.045,84.065,38.11,143.04,308.71,57.325,112.64,85.11,212.0,147.23,176.94,95.96,43.245,76.24,304.97
1586272976.755043,165.99,264.82,2012.0,1188.2,199.34,168.27,281400,140.61,125.99,172.685,119.865,91.74,50.58,268.525,59.405,56.965,254.36,30.435,80.245,196.23,84.97,47.81,34.235,22.215,133.53,102.53,42.43,41.53,123.59,40.125,374.07,51.715,37.195,264.73,309.55,83.995,84.04,38.11,143.375,308.8,57.59,112.64,85.11,211.95,147.23,176.96,96.03,43.32,76.225,304.88
1586273036.959575,166.205,264.945,2012.0,1190.01,199.54,168.48,281400,140.62,125.99,172.465,119.88,91.74,50.58,268.855,59.435,56.915,254.215,30.44,80.155,196.9,85.14,47.76,34.26,22.23,133.57,102.615,42.435,41.615,123.59,40.125,374.5,51.73,37.095,265.4,309.265,83.99,84.015,38.11,143.505,309.0,57.645,112.64,85.22,211.95,147.75,177.42,96.13,43.32,76.13,303.87
1586273097.343209,166.05,264.77,2012.0,1190.28,199.19,168.59,281400,140.62,126.09,172.465,119.77,91.98,50.58,268.4,59.445,56.955,254.29,30.45,79.96,196.91,85.14,47.695,34.185,22.3,133.41,102.565,42.445,41.58,123.59,40.125,374.5,51.68,37.11,265.4,308.85,83.99,83.965,38.11,143.47,309.0,57.635,112.64,85.26,211.95,147.52,177.87,95.985,43.35,76.1,303.425
1586273157.676377,165.885,264.66,2012.0,1189.89,199.24,168.48,281400,140.64,126.09,172.56,119.855,91.99,50.595,267.77,59.46,57.015,254.29,30.485,80.025,196.52,85.2,47.73,34.23,22.31,133.385,102.65,42.36,41.545,123.59,40.125,374.35,51.665,37.065,266.03,309.27,83.875,84.0,38.13,143.47,309.0,57.64,112.64,85.18,211.855,147.52,177.83,95.75,43.35,76.1,303.425
1586273218.169809,165.85,264.2,2014.1,1187.915,199.38,168.49,281400,140.56,126.09,172.01,119.94,92.15,50.595,266.965,59.355,57.095,254.29,30.505,79.92,196.555,85.185,47.76,34.2,22.35,133.31,102.505,42.235,41.495,123.59,40.125,374.35,51.645,37.035,266.03,308.98,83.645,83.845,38.07,143.065,309.0,57.6,112.64,85.015,211.765,147.515,177.24,95.56,43.18,76.03,304.0
1586273278.403535,166.19,264.575,2013.7,1188.685,199.31,168.93,281400,140.895,126.12,172.42,119.94,92.43,50.595,268.16,59.52,57.185,255.1,30.565,80.02,196.555,85.185,47.755,34.28,22.42,133.47,102.755,42.27,41.575,123.59,40.125,374.35,51.72,37.085,265.815,309.6,83.795,83.96,38.145,143.325,308.55,57.64,112.64,85.1,211.765,147.68,177.685,95.79,43.21,76.16,303.77
1586273338.628026,166.38,264.87,2016.6,1191.655,199.515,169.195,281400,141.05,126.1,172.97,119.96,92.82,50.65,268.785,59.57,57.155,255.39,30.575,80.11,197.2,85.27,47.815,34.335,22.445,133.46,102.87,42.305,41.65,123.59,40.12,374.35,51.75,37.155,265.96,309.83,84.2,84.02,38.205,143.455,308.34,57.73,112.53,85.235,212.19,148.44,177.96,95.965,43.29,76.23,304.035
1586273398.771341,166.47,265.295,2016.83,1192.95,199.525,169.145,281400,141.06,126.0,173.28,119.9,92.835,50.65,269.07,59.555,57.215,255.14,30.59,80.08,197.52,85.27,47.875,34.34,22.425,133.8,103.005,42.41,41.655,123.51,40.12,375.405,51.765,37.155,265.96,310.55,84.21,84.075,38.225,143.395,308.27,57.76,112.53,85.38,212.085,148.79,178.105,96.11,43.29,76.33,304.77
1586273459.085213,166.43,265.33,2015.605,1192.31,199.525,169.34,281400,141.115,126.0,173.41,119.96,92.9,50.665,269.39,59.7,57.285,255.28,30.635,80.185,197.52,85.29,48.04,34.395,22.41,133.79,102.995,42.475,41.675,123.51,40.12,375.68,51.81,37.155,265.96,311.0,84.225,84.035,38.295,143.59,308.62,57.795,112.53,85.53,212.12,148.69,178.39,96.185,43.45,76.44,304.51
1586273519.290461,166.415,265.455,2015.465,1192.31,199.72,169.22,281400,141.025,126.055,173.505,119.92,92.86,50.67,269.925,59.815,57.225,255.28,30.67,80.19,197.74,85.29,48.1,34.38,22.47,134.015,103.07,42.51,41.73,123.51,40.14,375.405,51.84,37.21,266.57,310.8,84.28,84.1,38.295,143.59,308.57,57.77,112.53,85.72,212.14,148.58,178.47,96.215,43.565,76.52,304.5
1586273580.002416,166.57,265.505,2016.44,1194.51,199.72,169.345,281400,141.145,126.15,173.445,119.95,92.78,50.755,270.625,59.785,57.225,255.825,30.645,80.18,197.84,85.29,48.145,34.38,22.415,134.125,103.325,42.415,41.735,123.51,40.17,375.405,51.845,37.17,267.12,311.41,84.27,84.145,38.295,143.65,308.74,57.795,112.53,85.645,212.235,148.99,178.41,96.4,43.565,76.38,304.76
1586273640.206183,166.72,265.435,2016.83,1194.51,199.71,169.275,281400,141.125,126.29,173.5,119.7,92.74,50.72,270.14,59.81,57.255,255.825,30.635,80.1,198.13,85.28,48.15,34.385,22.44,133.95,103.445,42.4,41.745,123.51,40.17,375.405,51.795,37.165,267.61,311.52,84.23,84.145,38.3,143.695,309.3,57.745,112.72,85.645,212.415,149.135,178.62,96.275,43.49,76.525,304.71
1586273700.428528,166.64,265.525,2012.2,1194.51,199.565,169.13,281400,141.125,126.15,173.25,119.455,92.99,50.72,269.48,59.79,57.285,255.36,30.6,79.97,197.9,85.2,48.13,34.365,22.49,133.77,103.495,42.48,41.74,123.51,40.155,375.405,51.68,37.165,267.27,312.23,84.32,84.075,38.265,143.485,308.915,57.75,112.87,85.775,212.47,148.87,178.36,96.265,43.42,76.55,304.14
1586273760.632343,166.67,265.66,2012.2,1194.51,199.43,169.095,281400,141.16,126.08,173.25,119.33,92.99,50.72,269.56,59.845,57.28,255.47,30.565,80.015,198.19,85.2,48.1,34.33,22.495,133.83,103.675,42.48,41.75,123.51,40.155,375.405,51.75,37.175,267.72,313.055,84.31,84.1,38.255,143.43,308.995,57.75,112.87,85.86,212.47,149.08,177.705,96.295,43.42,76.615,304.155
1586273820.844217,166.85,265.905,2014.15,1195.54,199.34,169.415,281400,141.18,126.13,173.4,119.315,93.32,50.72,269.43,59.84,57.25,255.5,30.525,79.995,198.93,85.2,48.07,34.37,22.515,133.595,104.0,42.505,41.735,123.51,40.175,375.175,51.69,37.225,268.32,312.705,84.25,84.215,38.305,143.69,309.0,57.75,112.87,85.85,212.48,148.93,178.37,96.265,43.42,76.645,304.74
1586273881.069159,167.045,266.07,2016.015,1195.85,199.34,169.75,281400,141.19,126.05,173.795,119.205,93.23,50.72,269.48,59.805,57.2,255.48,30.5,80.02,198.84,85.19,48.075,34.42,22.51,133.54,104.01,42.46,41.78,123.51,40.175,375.735,51.725,37.19,268.04,313.655,84.23,84.275,38.315,143.79,308.89,57.765,112.87,85.89,212.79,149.01,178.54,96.425,43.42,76.695,304.85
1586273941.273222,167.06,266.205,2016.27,1195.69,199.36,169.76,281400,141.25,125.87,173.8,119.18,93.405,50.73,270.075,59.805,57.265,255.74,30.53,80.045,199.4,85.19,48.12,34.425,22.54,133.76,104.0,42.485,41.765,123.51,40.14,376.07,51.72,37.26,268.04,313.64,84.49,84.3,38.325,143.855,309.13,57.79,112.87,86.015,212.605,148.88,178.485,96.39,43.535,76.715,304.77
